NAME,res_share,com_share,ind_share,mixed_share,GEOID,Hskill19,Lskill19,Hskill10,Lskill10,parcels,puma,Hcommute,Lcommute,cbd,parks,park_area,park_share,water,Cstock19,Cstruct19,Crent19,Xstock19,Xstruct19,Xrent19,Cstock10,Cstruct10,Crent10,Csigma10,CsigmaR10,Xstock10,Xstruct10,Xrent10,Xsigma10,XsigmaR10,avgBO,mortgage10,Mortgagesigma10,mortgage19,Mortgagesigma19,main_zip,zip_share,win2,win3,win4,win5,win6,CrateH10,CrateL10,CrateH10_C,CrateL10_C,XrateH10,XrateL10,OrateH10,OrateL10,CrateH19,CrateL19,CrateH19_C,CrateL19_C,XrateH19,XrateL19,OrateH19,OrateL19,lat,lon,CshareH10,CshareL10,CshareH10_C,CshareL10_C,XshareH10,XshareL10,OshareH10,OshareL10,CshareH19,CshareL19,CshareH19_C,CshareL19_C,XshareH19,XshareL19,OshareH19,OshareL19,geometry
"Census Tract 131.02, San Francisco County, California",0.7315829521436084,0,0,0.03326723923187471,06075013102,2269,323,1962,438,989,07502,1512.1793216067895,2661.3071174874867,2179.4258102594636,1,46517.531,0.19546677,1967.1222120415416,1106,48,2027.2445134983566,103,33,2278.9464146075184,1190,64,1385.181085154743,87.20666298251416,7764.372296331102,117,42,1440.3938375595765,45.72029482518876,3645.6446933969714,8611.380952380952,3268.867924528302,8566.609157235445,3668.66028708134,8061.775541428996,94109,0.08773149327397824,0.003152029698466284,0.005268470875460834,0.002139792518877518,0.006266535233855589,0.013852341043259723,0.0626865671641791,0.07142857142857142,0.05970149253731343,0.032467532467532464,0.07164179104477612,0.03896103896103896,0.8059701492537313,0.8571428571428571,0.07077625570776255,0.05128205128205128,0.045662100456621,0.05128205128205128,0.0867579908675799,0.14743589743589744,0.7968036529680366,0.75,-122.427429782023,37.7926196985982,9.256801216877762e-5,1.813461698819453e-5,8.816001158931201e-5,8.243007721906604e-6,1.0579201390717444e-4,9.891609266287924e-6,0.0011901601564557123,2.1761540385833433e-4,9.165920351549342e-5,9.27847091258975e-6,5.9134970009995755e-5,9.27847091258975e-6,1.1235644301899195e-4,2.667560387369554e-5,0.001031905226674426,1.3569763709662513e-4,"list(list(c(-122.430183, -122.426893, -122.426335, -122.425802, -122.422611, -122.42242, -122.425616, -122.428905, -122.42927, -122.429625, -122.430183, 37.795854, 37.796272, 37.793517, 37.790874, 37.791277, 37.790358, 37.789952, 37.789534, 37.791339, 37.793098, 37.795854)))"
"Census Tract 135, San Francisco County, California",0.8359172219861586,0,0,0.15810919979243043,06075013500,1734,430,1984,382,726,07502,1599.0946185017294,2799.738373018358,2655.2851477217296,0,0,0,2061.1472417560003,1112,106,2024.3036528835542,28,28,2087.0296296296297,1281,137,1394.5897378795576,119.90687074546204,7672.388671658894,49,33,1441.7615279457384,11.902944475348189,2096.2467732489868,30676.298333333332,3185.9410430839002,12893.906873679527,3415.0763358778627,13408.875734873614,94115,0.07473906192492817,0.00760816798038191,0.007025081538635547,0.006562454217798571,0.005338504423209155,0,0.0626865671641791,0.07142857142857142,0.05970149253731343,0.032467532467532464,0.07164179104477612,0.03896103896103896,0.8059701492537313,0.8571428571428571,0.07077625570776255,0.05128205128205128,0.045662100456621,0.05128205128205128,0.0867579908675799,0.14743589743589744,0.7968036529680366,0.75,-122.43255524205,37.7908977967581,9.360598172418694e-5,1.5816035820754134e-5,8.914855402303519e-5,7.189107191251878e-6,1.0697826482764224e-4,8.626928629502254e-6,0.0012035054793109751,1.8979242984904957e-4,7.004718329478431e-5,1.2352143939360969e-5,4.5191731157925364e-5,1.2352143939360969e-5,8.586428920005819e-5,3.551241382566279e-5,7.885957087057976e-4,1.8065010511315418e-4,"list(list(c(-122.436204, -122.434558, -122.429625, -122.42927, -122.428905, -122.43384, -122.435486, -122.435849, -122.436204, 37.792263, 37.792472, 37.793098, 37.791339, 37.789534, 37.788906, 37.788697, 37.790502, 37.792263)))"
"Census Tract 158.02, San Francisco County, California",0.8428624588201357,0,0,0.15705938001497924,06075015802,2249,669,1376,912,342,07501,1719.3528493017109,2918.1977312771733,3666.7854774321027,0,0,0,3345.771175782357,1189,130,2010.204911320807,137,29,2219.000246388863,1105,124,1390.73151922812,104.12126690104532,7213.07879791176,129,85,1429.777284140618,30.357162814329346,3431.7013589496514,27310.85288888889,2924.36974789916,6404.19046111098,3571.4285714285716,10155.04800579495,94115,0.05415610624007171,0.0055128970424025096,0.005090391187056348,0.004755170304006296,0.003868293302862265,0,0.08247422680412371,0.13777777777777778,0.08247422680412371,0.06666666666666667,0.14690721649484537,0.09333333333333334,0.6881443298969072,0.7022222222222222,0.09176029962546817,0.11013215859030837,0.03745318352059925,0.039647577092511016,0.16666666666666666,0.24669603524229075,0.704119850187266,0.6035242290748899,-122.438499108535,37.77807671979,8.541303097451426e-5,7.283436307319433e-5,8.541303097451426e-5,3.5242433745094026e-5,1.5214196142335356e-4,4.933940724313164e-5,7.126649771936034e-4,3.712203021149904e-4,1.1778724889824816e-4,4.127135891838273e-5,4.8076428121733945e-5,1.4857689210617785e-5,2.1394010514171605e-4,9.244784397717732e-5,9.038368486885982e-4,2.2616704687273737e-4,"list(list(c(-122.442053, -122.440958, -122.437072, -122.436697, -122.433407, -122.433219, -122.438244, -122.441488, -122.441866, -122.442053, 37.779244, 37.779364, 37.779867, 37.778006, 37.778422, 37.77749, 37.776848, 37.776435, 37.7783, 37.779244)))"
"Census Tract 162, San Francisco County, California",0.13820510938298908,0.05334076913629888,0,0.558685433998365,06075016200,2147,815,1255,715,828,07501,1385.4398006820584,2345.18809049198,2667.0608366767683,3,9918.4955,0.03634495,3480.9593572506865,1105,143,2014.1918067503138,443,52,2281.214176120614,956,90,1394.3604010309373,116.16806984650712,6587.954724548584,323,132,1458.934981583242,68.4610239687204,6505.003053026523,18876.222380952382,3422.566371681416,3922.3660910491753,3298.4154929577467,13253.180258784341,94102,0.17505109146154618,0,0.003656419664993132,0.004269538816135273,0,0.018426430680162757,0.08247422680412371,0.13777777777777778,0.08247422680412371,0.06666666666666667,0.14690721649484537,0.09333333333333334,0.6881443298969072,0.7022222222222222,0.09176029962546817,0.11013215859030837,0.03745318352059925,0.039647577092511016,0.16666666666666666,0.24669603524229075,0.704119850187266,0.6035242290748899,-122.4228877694,37.7771508451968,7.790214671004026e-5,5.710150175146265e-5,7.790214671004026e-5,2.7629758911998056e-5,1.3876319882725924e-4,3.868166247679728e-5,6.499960366118984e-4,2.9103346053971287e-4,1.1244518603136452e-4,5.0278262359464756e-5,4.5895994298516135e-5,1.8100174449407315e-5,2.0423717462839677e-4,1.1262330768520107e-4,8.628446928121032e-4,2.755248777298669e-4,"list(list(c(-122.426641, -122.424998, -122.423354, -122.423541, -122.420358, -122.419765, -122.419359, -122.424246, -122.425888, -122.426263, -122.426641, 37.778329, 37.778538, 37.778747, 37.779674, 37.780072, 37.777291, 37.775432, 37.774811, 37.774599, 37.776464, 37.778329)))"
"Census Tract 168.01, San Francisco County, California",0.635075135066325,0,0,0.2777358582216595,06075016801,2604,1038,1549,1028,1227,07504,1596.0183607874515,2641.1774155267235,3503.885869500649,0,0,0,4102.609619535169,1090,172,2014.2592853222213,442,108,2301.046194312494,1109,143,1396.9138992914675,102.2055993366427,6991.782649978016,181,156,1432.0103171231533,34.5928704679499,3615.953638911273,33605.17431372549,2965.5797101449275,13704.949254118783,3334.520725388601,14988.808702968921,94117,0.10047701984541202,0.014439811235268793,0.022561419599753094,0.015194085927842792,0.03588464994479001,0,0.1548223350253807,0.07954545454545454,0.06598984771573604,0.06818181818181818,0.2233502538071066,0.20454545454545456,0.5558375634517766,0.6477272727272727,0.11730769230769231,0.1346153846153846,0.08461538461538462,0.02564102564102564,0.20961538461538462,0.1987179487179487,0.5884615384615385,0.6410256410256411,-122.429027293561,37.7713967854492,1.8049803482189124e-4,4.739917636619628e-5,7.693358861260938e-5,4.062786545673967e-5,2.603906076119087e-4,1.2188359637021903e-4,6.480175348523635e-4,3.859647218390269e-4,1.743498070653491e-4,7.827093999714838e-5,1.2576051657172722e-4,1.490875047564731e-5,3.115430978708697e-4,1.1554281618626664e-4,8.746072288851939e-4,3.727187618911828e-4,"list(list(c(-122.432467, -122.430825, -122.42899, -122.428802, -122.425512, -122.424929, -122.426402, -122.42822, -122.43157, -122.431904, -122.432467, 37.773757, 37.773973, 37.773248, 37.772316, 37.772734, 37.770778, 37.769596, 37.769441, 37.769307, 37.770964, 37.773757)))"
"Census Tract 171.01, San Francisco County, California",0.9871103955223439,0,0,0,06075017101,2803,554,2263,594,917,07504,2106.6503589911063,3446.3408257939063,5017.815185619441,1,830.34601,0.00264962,4450.849032762785,878,169,2006.7623241160256,97,90,2054.7252217934456,844,159,1395.35466305119,74.63517122060287,6175.767749533446,116,91,1458.8923806637822,6.6022894985901415,3942.596956105893,19817.35375,3037.030831099196,17911.906606804445,3485.6060606060605,19415.053906230034,94117,0.13073931571755798,0.018788883695936478,0.029356608751201007,0.019770335547533158,0.046692612756270714,0,0.1548223350253807,0.07954545454545454,0.06598984771573604,0.06818181818181818,0.2233502538071066,0.20454545454545456,0.5558375634517766,0.6477272727272727,0.11730769230769231,0.1346153846153846,0.08461538461538462,0.02564102564102564,0.20961538461538462,0.1987179487179487,0.5884615384615385,0.6410256410256411,-122.446138846098,37.7657707845887,2.636972581032536e-4,2.7388240040389684e-5,1.1239555263417369e-4,2.3475634320334016e-5,3.8041571660797245e-4,7.042690296100205e-5,9.467163856493858e-4,2.2301852604317314e-4,1.8767377465598063e-4,4.177466354375742e-5,1.3537124729283848e-4,7.957078770239507e-6,3.353514989754408e-4,6.166736046935618e-5,9.414454925365586e-4,1.989269692559877e-4,"list(list(c(-122.449433, -122.448274, -122.447635, -122.448013, -122.44839, -122.442765, -122.443356, -122.443866, -122.443533, -122.442575, -122.443347, -122.443538, -122.446247, -122.446384, -122.446783, -122.44912, -122.449433, 37.7632, 37.764196, 37.765139, 37.767007, 37.768865, 37.769661, 37.768944, 37.767536, 37.766691, 37.765928, 37.765333, 37.765323, 37.762247, 37.761816, 37.761781, 37.761648, 37.7632)))"
"Census Tract 178.01, San Francisco County, California",0,0.37887036866522006,4.453720258177355e-6,0.5988630257504104,06075017801,1504,2081,1250,1579,1040,07503,1283.0806856658546,2146.047992171735,1469.975126239304,1,42693.691,0.19945268,1511.5408707227816,712,17,2075.6213610905324,1224,70,2203.050820539186,503,14,1354.7545887976055,80.98549711173541,5910.091850752888,1171,61,1475.9473390834337,174.63717211526463,13932.772813755724,25362.204164193405,2887.68115942029,13091.892335622695,3311.1111111111113,18574.5195840371,94103,0.05378557211877411,3.2206929412439587e-4,9.83026122275245e-4,0.0034107923782637243,0.0038418265799124367,0.005661639170397275,0.07575757575757576,0.024291497975708502,0.03939393939393939,0.012145748987854251,0.2696969696969697,0.1700404858299595,0.6151515151515151,0.7935222672064778,0.03777777777777778,0.0380952380952381,0.02666666666666667,0.023809523809523808,0.20222222222222222,0.24285714285714285,0.7333333333333333,0.6952380952380952,-122.401159392446,37.7820283186994,7.127275208704865e-5,2.223303439304688e-5,3.706183108526529e-5,1.111651719652344e-5,2.5373099742989315e-4,1.5563124075132815e-4,5.787347469468349e-4,7.262791235061981e-4,3.242934998229374e-5,4.4406983387579045e-5,2.2891305869854403e-5,2.77543646172369e-5,1.735924028463959e-4,2.830945190958164e-4,6.29510911420996e-4,8.104274468233176e-4,"list(list(c(-122.404933, -122.402708, -122.400468, -122.39893, -122.397386, -122.401843, -122.403387, -122.404933, 37.7815, 37.783259, 37.78503, 37.783785, 37.782554, 37.779032, 37.780265, 37.7815)))"
"Census Tract 201, San Francisco County, California",0.10046860574527505,0.09342878922635213,0.07597101280607353,0.6321433701403106,06075020100,2982,2657,1639,3082,1130,07504,1520.414510417239,2457.4113213650244,3305.8024361436987,3,6447.7524,0.0144658,3353.588582339169,1789,140,2010.4221981980509,868,62,2255.506845429066,1634,166,1387.05668398163,165.10324160256584,8987.447823512655,457,43,1481.4065492307889,89.46647465065917,8894.738135971516,42861.43433333333,2584.385521885522,21634.135081289667,3192.9844097995547,20305.674105797832,94103,0.11380700979148427,6.8147910054781e-4,0.0020800236776511486,0.007217029889216076,0.008129072127963162,0.011979685241208871,0.1548223350253807,0.07954545454545454,0.06598984771573604,0.06818181818181818,0.2233502538071066,0.20454545454545456,0.5558375634517766,0.6477272727272727,0.11730769230769231,0.1346153846153846,0.08461538461538462,0.02564102564102564,0.20961538461538462,0.1987179487179487,0.5884615384615385,0.6410256410256411,-122.419985792751,37.7686820659687,1.909853318741638e-4,1.4210531280215658e-4,8.140358407751244e-5,1.2180455383041992e-4,2.755198230315806e-4,3.654136614912598e-4,6.85668650499047e-4,0.0011571432613889892,1.996586500264482e-4,2.0035249284433836e-4,1.4401607542891345e-4,3.816237958939779e-5,3.567670959488992e-4,2.9575844181783283e-4,0.0010015663427556253,9.540594897349448e-4,"list(list(c(-122.42262, -122.422186, -122.419334, -122.419219, -122.417794, -122.417802, -122.417487, -122.417332, -122.421732, -122.422044, -122.422308, -122.422365, -122.42262, 37.772503, 37.772909, 37.77521, 37.775316, 37.770435, 37.768405, 37.765183, 37.763572, 37.7633, 37.76654, 37.769278, 37.769868, 37.772503)))"
"Census Tract 205, San Francisco County, California",0.8396182377454418,0,0,0.1020506776232067,06075020500,2024,509,1473,660,935,07504,2065.404082818658,3298.880708715895,5012.8076623745665,2,8261.2076,0.02983231,4984.66013736354,663,125,2004.798099344932,165,104,2155.577753132943,708,161,1397.3382598094845,47.629984739340046,5560.284954617884,168,147,1411.1040896286363,26.69319702150026,3212.068613159664,44511.57541666667,2951.5864332603937,14245.858164248519,3464.3055555555557,19189.419647005714,94114,0.07744291681593887,0.014839361306048167,0.014558459558087725,0.014355272385393547,0.016594910746272614,0.01630377196125029,0.1548223350253807,0.07954545454545454,0.06598984771573604,0.06818181818181818,0.2233502538071066,0.20454545454545456,0.5558375634517766,0.6477272727272727,0.11730769230769231,0.1346153846153846,0.08461538461538462,0.02564102564102564,0.20961538461538462,0.1987179487179487,0.5884615384615385,0.6410256410256411,-122.437025272455,37.7590601552572,1.7164209508886105e-4,3.0431377822655205e-5,7.315892577558013e-5,2.608403813370446e-5,2.476148257019635e-4,7.825211440111339e-5,6.162232594173864e-4,2.477983622701924e-4,1.3551613268059394e-4,3.83814146999504e-5,9.77493416056743e-5,7.310745657133411e-6,2.4215177806860227e-4,5.665827884278394e-5,6.798022393485532e-4,1.8276864142833531e-4,"list(list(c(-122.439491, -122.435837, -122.435193, -122.435188, -122.435001, -122.434854, -122.434698, -122.434546, -122.437769, -122.438864, -122.439167, -122.439337, -122.439491, 37.762227, 37.762485, 37.762727, 37.762671, 37.760889, 37.759289, 37.757687, 37.756093, 37.755541, 37.755434, 37.759028, 37.760627, 37.762227)))"
"Census Tract 211, San Francisco County, California",0.8925259914882783,0,0,0.0641605216425922,06075021100,2574,743,2904,669,2126,07504,2113.2719070525895,3300.4415834954348,5154.012752848019,1,2412.761,0.00568622,4430.849373399266,780,172,2021.7896114972395,164,112,2123.2435385701056,784,159,1375.9946075648102,65.28138828825112,6630.039363600893,273,195,1439.6156431000888,29.750583882998168,5153.860657867218,26875.23453125,3026.319721115538,23604.663233554547,3769.941634241245,12623.711746116007,94114,0.11579413063095317,0.022188096887368274,0.021768087220440283,0.021464277873054737,0.02481302799234711,0.024377711711779614,0.1548223350253807,0.07954545454545454,0.06598984771573604,0.06818181818181818,0.2233502538071066,0.20454545454545456,0.5558375634517766,0.6477272727272727,0.11730769230769231,0.1346153846153846,0.08461538461538462,0.02564102564102564,0.20961538461538462,0.1987179487179487,0.5884615384615385,0.6410256410256411,-122.429815459215,37.7539707453087,3.3839011821999493e-4,3.0846351156600504e-5,1.4423185366753885e-4,2.643972956280043e-5,4.881693508747468e-4,7.931918868840129e-5,0.0012148759981996538,2.511774308466041e-4,1.7234116873510313e-4,5.602630868774686e-5,1.2431166269417278e-4,1.0671677845285117e-5,3.0795389167420075e-4,8.270550330095965e-5,8.64531108736747e-4,2.6679194613212794e-4,"list(list(c(-122.434546, -122.432331, -122.430115, -122.425532, -122.425384, -122.42524, -122.425097, -122.429659, -122.43409, -122.43424, -122.434317, -122.434546, 37.756093, 37.756227, 37.75636, 37.756636, 37.755035, 37.753436, 37.751845, 37.751571, 37.751304, 37.752891, 37.75369, 37.756093)))"
"Census Tract 216, San Francisco County, California",0.9115106791541303,0,0,0.0033283442508128254,06075021600,2588,861,2170,1134,899,07504,2566.1390074444203,3982.7355044933333,6336.664319701545,5,40720.026,0.06809569,5288.388498175004,671,71,2077.424093392946,175,149,2051.0407706629985,671,105,1358.6675718798806,93.0105836186383,6769.630503281287,142,112,1422.9999047237047,18.93036120879408,3049.147119166366,50200,3025.8735150244584,28198.739477257128,3199.81884057971,26653.30603932816,94131,0.10529826454069029,0.00441369971128642,0.0030242321408553347,0.0035955504965113757,0,0,0.1548223350253807,0.07954545454545454,0.06598984771573604,0.06818181818181818,0.2233502538071066,0.20454545454545456,0.5558375634517766,0.6477272727272727,0.11730769230769231,0.1346153846153846,0.08461538461538462,0.02564102564102564,0.20961538461538462,0.1987179487179487,0.5884615384615385,0.6410256410256411,-122.438179705762,37.745449511299,2.5286038448257196e-4,5.2286640077107575e-5,1.0777655732044052e-4,4.481712006609221e-5,3.647821940076448e-4,1.3445136019827665e-4,9.078102328144795e-4,4.25762640627876e-4,1.7327853328921795e-4,6.492416121150747e-5,1.249877945036982e-4,1.2366506897429994e-5,3.0962885456597956e-4,9.584042845508245e-5,8.692332981393555e-4,3.091626724357499e-4,"list(list(c(-122.447399, -122.444857, -122.444783, -122.444556, -122.441917, -122.438246, -122.43809, -122.435916, -122.433697, -122.431477, -122.431256, -122.431022, -122.430888, -122.433259, -122.43332, -122.435559, -122.43556, -122.440049, -122.444148, -122.445214, -122.447399, 37.746596, 37.747025, 37.746771, 37.746687, 37.748474, 37.748665, 37.74705, 37.747179, 37.747297, 37.747434, 37.745032, 37.742631, 37.741833, 37.741903, 37.743296, 37.743161, 37.74155, 37.745299, 37.743297, 37.743688, 37.746596
)))"
"Census Tract 227.02, San Francisco County, California",0.6566010684138051,0,0,0.2514830848553482,06075022702,1613,275,1462,292,350,07503,1798.3842238943816,2719.0801178862407,3677.3951703873427,2,5990.9529,0.02110694,1311.2914754143087,404,103,2025.6959443013898,232,92,2119.6484715033985,386,90,1389.922926041582,34.487599916993716,4282.485424506013,176,115,1433.3726107923176,30.283603766047957,3657.063717921001,16625.733333333334,2968.049568965517,17975.941139754374,3726.26582278481,10586.406079066024,94107,0.08683679315977777,0.0031198847841836324,0.0015870954363405858,0.0016943764518981027,0,0,0.07575757575757576,0.024291497975708502,0.03939393939393939,0.012145748987854251,0.2696969696969697,0.1700404858299595,0.6151515151515151,0.7935222672064778,0.03777777777777778,0.0380952380952381,0.02666666666666667,0.023809523809523808,0.20222222222222222,0.24285714285714285,0.7333333333333333,0.6952380952380952,-122.395558766104,37.7625844073875,8.336061084101209e-5,4.11149211068378e-6,4.334751763732628e-5,2.05574605534189e-6,2.9676377459400305e-4,2.878044477478646e-5,6.768881600290181e-4,1.343087422823368e-4,3.477961537329774e-5,5.86829429677282e-6,2.4550316734092523e-5,3.667683935483012e-6,1.8617323523353497e-4,3.741037614192673e-5,6.751337101875443e-4,1.0709637091610395e-4,"list(list(c(-122.398703, -122.393848, -122.392714, -122.39252, -122.392319, -122.392494, -122.398216, -122.398338, -122.398461, -122.398703, 37.765014, 37.765307, 37.764084, 37.762819, 37.76106, 37.760245, 37.759909, 37.761184, 37.762463, 37.765014)))"
"Census Tract 228.03, San Francisco County, California",0.8110066422429597,0,0,0.10019984722793424,06075022803,1996,2110,1295,2233,987,07503,1911.637628112291,2911.3256008653507,4443.309089139715,2,8646.2263,0.03065174,2854.6443782528145,568,130,2023.1190785381805,364,222,2030.4377903614447,589,117,1389.2904418189128,55.22194729804877,5361.117249872665,527,432,1424.8572531404038,34.135144172553275,6122.012565842394,40047.818181818184,2618.073047858942,15677.801213231785,3123.721881390593,23873.01983779742,94110,0.04709758042507185,0.006204471672763956,0.006763360113260971,0.006892328842693442,0.003364112887505132,0.0024788200223722027,0.07575757575757576,0.024291497975708502,0.03939393939393939,0.012145748987854251,0.2696969696969697,0.1700404858299595,0.6151515151515151,0.7935222672064778,0.03777777777777778,0.0380952380952381,0.02666666666666667,0.023809523809523808,0.20222222222222222,0.24285714285714285,0.7333333333333333,0.6952380952380952,-122.412084263258,37.7558367361327,7.383857116218239e-5,3.144165028478384e-5,3.8396057004334836e-5,1.572082514239192e-5,2.6286531333736933e-4,2.2009155199348687e-4,5.99569197836921e-4,0.0010270939093029387,4.303788734352281e-5,4.502582169523873e-5,3.0379685183663156e-5,2.81411385595242e-5,2.303792793094456e-4,2.870396133071469e-4,8.354413425507367e-4,8.217212459381068e-4,"list(list(c(-122.41672, -122.412348, -122.407754, -122.407602, -122.407449, -122.409253, -122.412047, -122.416413, -122.416567, -122.41672, 37.757167, 37.75743, 37.757705, 37.756109, 37.754506, 37.754398, 37.75423, 37.753968, 37.755568, 37.757167)))"
"Census Tract 230.01, San Francisco County, California",0.602737600802055,0,0.19247411061932143,0.012776043364512853,06075023001,814,3164,439,3062,132,07507,2866.8436221394804,4192.498632913474,6670.535257044057,2,23314.491,0.03499721,2276.7250312761444,8,0,1997.857142857143,383,363,1995.2496698732627,45,10,1368.1346830234127,18.505094723741156,1499.6524819203937,501,486,1369.9875087504388,5.375059444783287,6396.863713415806,4589.5,2721.843434343434,30337.47037222877,2274.0186915887853,13947.181070491775,94124,0.04647028733036048,0,0,0,0,0,0.20202020202020202,0.23587223587223588,0.050505050505050504,0.07862407862407862,0.494949494949495,0.3464373464373464,0.25252525252525254,0.33906633906633904,0.24719101123595505,0.20270270270270271,0.07865168539325842,0.08108108108108109,0.43820224719101125,0.40540540540540543,0.23595505617977527,0.3108108108108108,-122.40168201277,37.7351085550869,6.674930808792395e-5,4.1864347133380804e-4,1.668732702198099e-5,1.39547823777936e-4,1.635358048154137e-4,6.148825985215305e-4,8.343663510990495e-5,6.01799990042349e-4,1.1484473207701353e-4,3.5925640011189177e-4,3.654150566086794e-5,1.4370256004475675e-4,2.0358838868197855e-4,7.185128002237835e-4,1.0962451698260383e-4,5.508598135049007e-4,"list(list(c(-122.406853, -122.399705, -122.395945, -122.396515, -122.398488, -122.400022, -122.399423, -122.399867, -122.402105, -122.404657, -122.40506, -122.406295, -122.406551, -122.406853, 37.73805, 37.73992, 37.737784, 37.737156, 37.733808, 37.732311, 37.731703, 37.730292, 37.72779, 37.732949, 37.733652, 37.735307, 37.735721, 37.73805)))"
"Census Tract 234, San Francisco County, California",0.400069102243861,0,0.41010687230136833,0.026939969677961802,06075023400,527,1941,214,1985,619,07507,3629.580619398064,5282.5334071324105,8239.774844209189,5,131588.39,0.15411733,1382.4133676411516,98,18,1997.1651975197892,353,190,2184.263138761102,88,8,1336.5516540750916,35.72471304907543,2506.261822420757,435,372,1387.1003933914226,52.90956802373107,5414.891234805754,25000,2989.8012552301257,19558.972522074026,2964.814814814815,14424.323592845216,94124,0.05737371843128222,0,0,0,0,0,0.20202020202020202,0.23587223587223588,0.050505050505050504,0.07862407862407862,0.494949494949495,0.3464373464373464,0.25252525252525254,0.33906633906633904,0.24719101123595505,0.20270270270270271,0.07865168539325842,0.08108108108108109,0.43820224719101125,0.40540540540540543,0.23595505617977527,0.3108108108108108,-122.390132655097,37.7216576478389,3.2538387086140606e-5,2.7139362854265475e-4,8.134596771535151e-6,9.04645428475516e-5,7.97190483610445e-5,3.986093919220242e-4,4.0672983857675756e-5,3.901283410300662e-4,7.435279337172743e-5,2.20390857337921e-4,2.3657706981913273e-5,8.81563429351684e-5,1.318072246135168e-4,4.40781714675842e-4,7.097312094573982e-5,3.3793264791814545e-4,"list(list(c(-122.396682, -122.393284, -122.389801, -122.38793, -122.38521, -122.384517, -122.38282, -122.386265, -122.38685, -122.388131, -122.391141, -122.393545, -122.396682, 37.720266, 37.727764, 37.725791, 37.724729, 37.723088, 37.722862, 37.721872, 37.717179, 37.717509, 37.716298, 37.71804, 37.718487, 37.720266)))"
"Census Tract 254.01, San Francisco County, California",0.6551371286762043,0,0,0.06662291298947481,06075025401,1798,1090,1319,1473,1321,07504,2714.485472007831,4078.2503159999255,6580.739690183174,6,40845.666,0.10866833,3991.4573186974644,591,168,2015.2619246298605,194,155,2077.6587964430196,475,126,1389.2697484331889,38.5120695361974,4793.539767076823,295,268,1408.2801479022871,7.202497480986353,4190.088058003453,21354.386363636364,2512.589285714286,20807.810926085287,3250.2240143369177,20660.5747015471,94110,0.06565577645839973,0.008649263964579606,0.009428375209430772,0.009608162408546303,0.0046896983184571235,0.0034555671820210385,0.1548223350253807,0.07954545454545454,0.06598984771573604,0.06818181818181818,0.2233502538071066,0.20454545454545456,0.5558375634517766,0.6477272727272727,0.11730769230769231,0.1346153846153846,0.08461538461538462,0.02564102564102564,0.20961538461538462,0.1987179487179487,0.5884615384615385,0.6410256410256411,-122.421008466867,37.737678898435,1.5369716457719468e-4,6.791730232238048e-5,6.551026686896822e-5,5.8214830562040404e-5,2.2172705709496936e-4,1.7464449168612124e-4,5.517980170886168e-4,5.530408903393839e-4,1.2038439059274106e-4,8.219202754999203e-5,8.683464239476404e-5,1.5655624295236578e-5,2.1511309138702911e-4,1.2133108828808348e-4,6.038954675635863e-4,3.913906073809145e-4,"list(list(c(-122.425286, -122.424724, -122.42427, -122.422841, -122.421742, -122.418584, -122.415899, -122.415955, -122.41676, -122.420163, -122.420224, -122.422121, -122.422688, -122.426722, -122.425286, 37.73764, 37.738431, 37.739866, 37.741027, 37.740581, 37.739297, 37.739002, 37.737211, 37.735605, 37.735777, 37.735058, 37.735153, 37.735205, 37.736372, 37.73764)))"
"Census Tract 257.02, San Francisco County, California",0.6359306025143808,0,0.0025439686191824733,0.12591890414327228,06075025702,670,2764,785,1920,11144,07507,3183.5001465987057,4676.620537005723,7466.648111496062,2,27583.122,0.05170639,2521.0921600212337,202,30,1999.4316025741766,394,330,2095.5516017909904,88,16,1332.3575276328863,19.117603370210652,2546.644140554141,419,387,1405.3234381855693,39.77380360402001,5247.064225758361,18333.333333333332,2696.0687022900765,28881.923445442426,2931.9338422391857,15909.642682345138,94134,0.08784868207161768,0,0,0,0,0,0.20202020202020202,0.23587223587223588,0.050505050505050504,0.07862407862407862,0.494949494949495,0.3464373464373464,0.25252525252525254,0.33906633906633904,0.24719101123595505,0.20270270270270271,0.07865168539325842,0.08108108108108109,0.43820224719101125,0.40540540540540543,0.23595505617977527,0.3108108108108108,-122.405760345239,37.7279663707091,1.1935810216177744e-4,2.625066835274041e-4,2.983952554044436e-5,8.750222784246804e-5,2.924273502963548e-4,3.8555669143087475e-4,1.4919762770222183e-4,3.7735335757064337e-4,9.452821927714873e-5,3.138383975693012e-4,3.0077160679092776e-5,1.2553535902772047e-4,1.675727523549455e-4,6.276767951386024e-4,9.023148203727834e-5,4.8121887627292846e-4,"list(list(c(-122.410519, -122.40756, -122.408509, -122.405608, -122.406295, -122.40506, -122.404657, -122.402105, -122.401183, -122.400785, -122.402061, -122.4026, -122.405572, -122.408529, -122.410519, 37.728488, 37.729261, 37.731552, 37.732439, 37.735307, 37.733652, 37.732949, 37.72779, 37.724588, 37.723616, 37.72392, 37.725235, 37.724461, 37.723688, 37.728488)))"
